team_url,country,start_year
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2023,England,2023
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2023,England,2023
https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2023,England,2023
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2023,England,2023
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2023,England,2023
https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2023,England,2023
https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2023,England,2023
https://www.transfermarkt.com/nottingham-forest/startseite/verein/703/saison_id/2023,England,2023
https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2023,England,2023
https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2023,England,2023
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2023,England,2023
https://www.transfermarkt.com/fc-brentford/startseite/verein/1148/saison_id/2023,England,2023
https://www.transfermarkt.com/afc-bournemouth/startseite/verein/989/saison_id/2023,England,2023
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2023,England,2023
https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2023,England,2023
https://www.transfermarkt.com/fc-burnley/startseite/verein/1132/saison_id/2023,England,2023
https://www.transfermarkt.com/sheffield-united/startseite/verein/350/saison_id/2023,England,2023
https://www.transfermarkt.com/luton-town/startseite/verein/1031/saison_id/2023,England,2023
https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2024,England,2024
https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2024,England,2024
https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2024,England,2024
https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2024,England,2024
https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2024,England,2024
https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148/saison_id/2024,England,2024
https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2024,England,2024
https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2024,England,2024
https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2024,England,2024
https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2024,England,2024
https://www.transfermarkt.com/afc-bournemouth/startseite/verein/989/saison_id/2024,England,2024
https://www.transfermarkt.com/nottingham-forest/startseite/verein/703/saison_id/2024,England,2024
https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2024,England,2024
https://www.transfermarkt.com/fc-brentford/startseite/verein/1148/saison_id/2024,England,2024
https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2024,England,2024
https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2024,England,2024
https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2024,England,2024
https://www.transfermarkt.com/fc-southampton/startseite/verein/180/saison_id/2024,England,2024
https://www.transfermarkt.com/ipswich-town/startseite/verein/677/saison_id/2024,England,2024
https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2024,England,2024
https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2018,Spain,2018
https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2018,Spain,2018
https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2018,Spain,2018
https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2018,Spain,2018
https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2018,Spain,2018
https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2018,Spain,2018
https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2018,Spain,2018
https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2018,Spain,2018
https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2018,Spain,2018
https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2018,Spain,2018
