player,season_end_year,squad,comp,archetype,archetype_name,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,table
Abdoulaye Bakayoko,2022,Saint-Étienne,Ligue 1,4,Defender: Possession Control + Distribution,0.5257520536667357,-1.0778789758892202,-3.1564339675393285,-0.40141240258333255,0.8585871438569939,-0.5165090436337323,0.9572238747424535,0.38825291252325655,-0.1453208075290604,-0.26192468943324343,DF
Abdoulaye Bamba,2020,Angers,Ligue 1,0,Defender: Possession Control + Distribution,0.4092347861732719,0.9939829913982123,-1.184699705118419,-0.3856517258840313,-1.0588924980868342,-1.001408011204063,-1.2873655991247688,1.0092416247857727,-0.2904065693400639,-0.02659132065652159,DF
Abdoulaye Bamba,2021,Angers,Ligue 1,0,Defender: Possession Control + Distribution,2.0061207622760264,1.5520742802092258,-1.1796865462086998,0.8473508278957524,-0.04907397440274508,-0.5186378270055627,-1.0801496847176395,1.082736019182505,-0.5351980662323967,0.12174385082659,DF
Abdoulaye Bamba,2022,Angers,Ligue 1,0,Defender: Possession Control + Distribution,0.06312098341081196,1.2444979363611566,-1.6620072669488763,0.6672020155555174,0.6994480214277701,0.2769014199947435,-0.894918133175338,0.2444517302970155,-0.5186634248028668,-0.08616216456488246,DF
Abdoulaye Bamba,2023,Angers,Ligue 1,4,Defender: Possession Control + Distribution,0.4221532138743953,-0.8762143584614108,-0.5003056298113506,1.2776120958703814,0.5277609265019692,0.20966770068721985,0.18039906915942083,0.022445995221744397,-0.7445801425011496,-0.4555389945809907,DF
Abdoulaye Bamba,2025,Angers,Ligue 1,2,Defender: Distribution + Progression,-3.308042326016192,-1.081106183777223,1.2210158744994715,2.395228560589544,1.6572326284751853,0.8638770246450349,0.5185791706541067,0.4479498333489573,-1.3078949497470944,-0.6555920882401836,DF
Abdoulaye Niakhate Ndiaye,2021,Lyon,Ligue 1,3,Defender: Distribution,-7.148754992593183,0.9095419729527237,-0.6820211473711879,-1.189224932994648,-2.4423041181646568,-0.7117888482596015,-0.10613651411597402,-0.3043608198410084,0.3020264571931648,0.13536213334036518,DF
Abdoulaye Niakhate Ndiaye,2025,Brest,Ligue 1,2,Defender: Distribution + Progression,-2.497087223068064,-1.5754806867812334,2.372605953354764,1.9620229716717859,1.7040255738643282,0.900592877059438,0.27687233900019237,-0.14737301405213543,-0.5945190265888414,-0.4091250646909117,DF
Abdoulaye Ousmane,2021,Strasbourg,Ligue 1,3,Defender: Distribution,-7.148754992593183,0.9095419729527237,-0.6820211473711879,-1.189224932994648,-2.4423041181646568,-0.7117888482596015,-0.10613651411597402,-0.3043608198410084,0.3020264571931648,0.13536213334036518,DF
Abdoulaye Ousmane,2023,Lille,Ligue 1,3,Defender: Distribution,-7.336630086187341,0.9873097634591517,0.08149997609359616,-0.6191373673729004,-1.315037496077366,-0.8888241617993913,0.6198520843526012,-0.5072626072961839,0.6137193752034023,0.05125826159422786,DF
Abdoulaye Sylla,2021,Nantes,Ligue 1,0,Defender: Possession Control + Distribution,5.7068936794416345,6.986975217795134,-7.252022125916824,1.1278142266020268,1.1014021813609816,-5.465165661341189,7.776544313852696,0.5488674287765036,-2.375870702082409,-4.988236491933904,DF
Abdoulaye Sylla,2022,Nantes,Ligue 1,4,Defender: Possession Control + Distribution,0.17893924239001535,-1.195332292548514,-2.632281327808414,1.345224378300145,0.16389032908318768,0.7190890488585353,0.06456722386440106,-0.07643559738852446,-0.4656900323818718,0.09761531490416075,DF
Abdourahmane Barry,2022,Greuther Fürth,Bundesliga,0,Defender: Possession Control + Distribution,2.4464414348491914,1.6263613764171083,-2.87838444352451,1.5008310333814734,1.1157600407771042,0.49188694939394395,-0.8729539625372809,-0.22138737793193286,-0.6503264862654987,0.2756281078115421,DF
Abdu Conté,2022,Troyes,Ligue 1,0,Defender: Possession Control + Distribution,0.43633496777584924,2.2495553522019236,-1.3990274960651732,0.248764055496963,0.2909779036074269,0.010298143084469302,-0.8018275195795468,0.6068264512470591,-0.558818081319771,-0.17488962508080874,DF
Abdu Conté,2023,Troyes,Ligue 1,0,Defender: Possession Control + Distribution,1.8171335772550492,1.5841523352067526,-0.70364274133442,0.7610996976885644,1.2525516425464502,0.8064016218831114,-0.5691105204723499,-0.015847112847495737,-0.8933033009229803,0.04530978688443099,DF
Abdukodir Khusanov,2025,Lens,Ligue 1,2,Defender: Distribution + Progression,-0.903777900896074,-2.1186686686424707,2.0408118808097697,1.6437355019847928,1.4680780785608931,0.25365236527753154,0.5458657354894285,0.43569646719598154,-0.3066518314884661,-0.0035976626071345663,DF
Abdul Mumin,2023,Rayo Vallecano,La Liga,4,Defender: Possession Control + Distribution,-0.35814236966706403,-1.2999386184103798,-0.7889007985846774,0.6316345901956311,0.42292907357727927,0.6890007652608006,0.2821684511488911,0.2556870809337397,-0.1725760961803644,-0.3758742268402955,DF
Abdul Mumin,2024,Rayo Vallecano,La Liga,4,Defender: Possession Control + Distribution,-0.4373378617577828,-1.7660993065938868,-0.5302422474302375,1.18916890268747,0.9700128792876512,0.9430231157219282,0.9681684004425506,0.21333234782190402,0.028839423823285415,-0.30202830219720056,DF
Abdul Mumin,2025,Rayo Vallecano,La Liga,2,Defender: Distribution + Progression,-1.4614132270004632,-1.4705860026267317,1.824312136391086,1.4334547598402878,1.7634377179119838,0.6482547812530299,0.45779197752415257,0.2138066294580483,-0.155959403646591,-0.6891906343277441,DF
Abdulai Juma Bah,2025,Valladolid,La Liga,3,Defender: Distribution,-6.560412894308769,0.5307593135234185,0.608025894843081,0.1958460364921848,0.5915989247548623,-0.22868653346736778,0.5585841374837628,-0.03243580929017753,0.25173026050094904,-0.31391472251222297,DF
Abduqodir Xusanov,2024,Lens,Ligue 1,4,Defender: Possession Control + Distribution,0.8989896131998307,-2.3318516255869923,0.4522589155968717,0.5087624423151738,0.5429831873882449,-0.4375327253022192,0.9709666446478877,-0.2956490402236511,-0.012997177123395431,-0.2724020918439436,DF
