player,season_end_year,age,position_group_model,comp,target_market_value,predicted_log_value,expected_market_value_raw,undervaluation_raw
Pablo Torre,2025,21.0,MF,La Liga,6250000.0,14.589470714565058,2168335.224383689,-4081664.775616311
Hamari TraorÃ©,2021,28.0,DF,Ligue 1,8000000.0,15.180359655407567,3915131.203954182,-4084868.796045818
Yacine Adli,2020,19.0,MF,Ligue 1,6300000.0,14.61058252000338,2214599.3582276013,-4085400.6417723987
NicolÃ² Casale,2022,23.0,DF,Serie A,7500000.0,15.043261876960232,3413543.925777936,-4086456.074222064
Dara O'Shea,2024,25.0,DF,Premier League,7000000.0,14.881733284157832,2904387.085216035,-4095612.914783965
Nathan Collins,2022,20.0,DF,Premier League,10000000.0,15.590809131349566,5902042.066251664,-4097957.9337483356
Saba Goglichidze,2025,20.0,DF,Serie A,6500000.0,14.691603554732367,2401497.690331168,-4098502.309668832
Marin PongraÄiÄ,2021,22.0,DF,Bundesliga,8500000.0,15.297209727931012,4400415.387487963,-4099584.612512037
Andrea Cistana,2020,22.0,DF,Serie A,6000000.0,14.457469771414752,1900199.1323678722,-4099800.867632128
Matz Sels,2021,28.0,GK,Ligue 1,6500000.0,14.690611805527698,2399117.186541504,-4100882.813458496
Odisseas Vlachodimos,2024,30.0,GK,Premier League,7000000.0,14.879720293136566,2898546.4586149273,-4101453.5413850727
Davide Calabria,2020,22.0,DF,Serie A,10000000.0,15.589818230404806,5896196.622807311,-4103803.377192689
Jordan Beyer,2024,24.0,DF,Premier League,9000000.0,15.40304074092437,4891651.509783356,-4108348.4902166435
Gaetano Castrovilli,2023,25.0,MF,Serie A,10000000.0,15.588086748005203,5885996.293792331,-4114003.7062076693
Chris Richards,2021,20.0,DF,Bundesliga,7500000.0,15.03509928605704,3385793.9648849275,-4114206.0351150725
Bartosz BereszyÅski,2020,27.0,DF,Serie A,6000000.0,14.4479079865379,1882116.416769069,-4117883.5832309313
Sidnei,2020,29.0,DF,La Liga,8000000.0,15.170959320968013,3878500.0939502763,-4121499.9060497237
Patric,2020,26.0,DF,Serie A,9000000.0,15.399583590325133,4874769.528967242,-4125230.4710327582
Ola Aina,2020,22.0,DF,Serie A,7000000.0,14.870825298194251,2872878.222287657,-4127121.777712343
Juan Foyth,2025,26.0,DF,La Liga,9750000.0,15.541670851807545,5619035.982768232,-4130964.017231768
Chris Wood,2022,29.0,FW,Premier League,10000000.0,15.585008138798141,5867903.472983343,-4132096.5270166574
Simone Zaza,2020,28.0,FW,Serie A,6500000.0,14.677187530370308,2367125.9737217235,-4132874.0262782765
Mason Greenwood,2020,17.0,FW,Premier League,45000000.0,17.525817880647992,40866362.75791435,-4133637.2420856506
Dominique Heintz,2020,25.0,DF,Bundesliga,8000000.0,15.167783442714496,3866201.9856538735,-4133798.0143461265
JoÃ«l Matip,2021,28.0,DF,Premier League,18000000.0,16.444956605959135,13866085.62775288,-4133914.3722471204
Andreas Cornelius,2021,27.0,FW,Serie A,6000000.0,14.43775483341276,1863103.6734139388,-4136896.326586061
TÃ©ji Savanier,2024,32.0,MF,Ligue 1,9000000.0,15.396985426211826,4862120.514341759,-4137879.4856582414
Adolfo Gaich,2021,21.0,FW,Serie A,8000000.0,15.166219078646632,3860158.564911649,-4139841.435088351
Connor Roberts,2024,28.0,DF,Premier League,6000000.0,14.435616238494202,1859123.5047278695,-4140876.4952721307
Freddie Woodman,2022,24.0,GK,Premier League,6000000.0,14.434457150020581,1856969.863314998,-4143030.1366850017
MÃ«rgim Vojvoda,2021,25.0,DF,Serie A,5000000.0,13.659370202334399,855438.1162486952,-4144561.883751305
Bernardo,2024,29.0,DF,Bundesliga,5500000.0,14.118020330600743,1353249.90118566,-4146750.0988143403
Elia Caprile,2024,22.0,GK,Serie A,6000000.0,14.431800086062296,1852042.3222574037,-4147957.6777425963
Valentin Gendrey,2025,24.0,DF,Bundesliga,8500000.0,15.285210118172245,4347927.654031646,-4152072.3459683536
Daniel Parejo,2021,31.0,MF,La Liga,10000000.0,15.58080722827421,5843304.636261356,-4156695.363738644
Rhian Brewster,2020,19.0,FW,Premier League,5400000.0,14.028886917261623,1237849.4401079798,-4162150.55989202
Domenico Berardi,2024,29.0,FW,Serie A,10000000.0,15.57964312361065,5836506.374631325,-4163493.625368675
Roberto Soriano,2022,30.0,MF,Serie A,5000000.0,13.633444526347013,833545.2981883603,-4166454.7018116396
Catena,2023,27.0,DF,La Liga,8000000.0,15.158515137286484,3830534.3799923793,-4169465.6200076207
Matz Sels,2023,30.0,GK,Ligue 1,7000000.0,14.855736827886892,2829856.2534971647,-4170143.7465028353
Levi Colwill,2023,19.0,DF,Premier League,30000000.0,17.06694559522977,25827375.584206864,-4172624.4157931358
Felix Afena-Gyan,2023,19.0,FW,Serie A,5000000.0,13.625315006454313,826796.4366466342,-4173203.5633533658
Marc Guiu,2025,18.0,FW,Premier League,8000000.0,15.156450159137844,3822632.5694759926,-4177367.4305240074
Yehvann Diouf,2024,24.0,GK,Ligue 1,8000000.0,15.156274150148077,3821959.810810704,-4178040.189189296
Kepa Arrizabalaga,2023,27.0,GK,Premier League,18000000.0,16.441707063782374,13821100.324834239,-4178899.6751657613
Ricardo Pepi,2023,19.0,FW,Bundesliga,9000000.0,15.38815474284496,4819373.678430099,-4180626.321569901
Facundo Medina,2022,22.0,DF,Ligue 1,13000000.0,15.992413838079823,8818953.099072082,-4181046.900927918
Jean-Clair Todibo,2021,20.0,DF,Ligue 1,12000000.0,15.871701773317245,7816142.03889606,-4183857.9611039404
Harrison Reed,2025,29.0,MF,Premier League,12000000.0,15.871661653282692,7815828.461257681,-4184171.5387423187
Yussuf Poulsen,2021,26.0,FW,Bundesliga,21000000.0,16.637745117716637,16814380.464205213,-4185619.535794787
Kenny Tete,2025,28.0,DF,Premier League,15000000.0,16.196274054612754,10813154.521092173,-4186845.4789078273
Romain SaÃ¯ss,2021,30.0,DF,Premier League,10000000.0,15.57492885616714,5809056.272331393,-4190943.7276686067
Fabiano Parisi,2024,23.0,DF,Serie A,9500000.0,15.484883074659049,5308834.546149161,-4191165.4538508393
Montassar Talbi,2023,24.0,DF,Ligue 1,8000000.0,15.152766619346199,3808577.648436382,-4191422.351563618
Remo Freuler,2023,30.0,MF,Premier League,8000000.0,15.151646073174945,3804312.3503919533,-4195687.649608047
Christopher Lenz,2021,25.0,DF,Bundesliga,5000000.0,13.595339424677345,802380.4720336146,-4197619.527966386
Nabil Bentaleb,2023,27.0,MF,Ligue 1,7000000.0,14.841546829420464,2789984.1450274815,-4210015.854972519
Djed Spence,2024,23.0,DF,Serie A,8000000.0,15.147845498588598,3789881.214428966,-4210118.785571034
Stefan Ortega,2021,27.0,GK,Bundesliga,6000000.0,14.39705285653828,1788794.1605787328,-4211205.839421267
Ãdgar GonzÃ¡lez,2023,25.0,DF,La Liga,9000000.0,15.380585299822174,4783031.415264879,-4216968.584735121
Tosin Adarabioyo,2023,24.0,DF,Premier League,16000000.0,16.281478456546083,11774872.52162835,-4225127.47837165
Amadou Diawara,2021,23.0,MF,Serie A,14000000.0,16.095235056782414,9773986.293516768,-4226013.706483232
Oliver Baumann,2020,29.0,GK,Bundesliga,5500000.0,14.05548213237609,1271212.0148301672,-4228787.985169833
Sandi LovriÄ,2025,26.0,MF,Serie A,8000000.0,15.142266024505226,3768794.5457983273,-4231205.454201672
Anthony Caci,2023,25.0,DF,Bundesliga,8500000.0,15.266248010360021,4266258.518684031,-4233741.481315969
Chrislain Matsima,2021,18.0,DF,Ligue 1,6000000.0,14.383727542430067,1765116.0129307306,-4234883.98706927
Jordan Amavi,2020,25.0,DF,Ligue 1,9500000.0,15.4746058276069,5254553.738088388,-4245446.261911612
Matteo Lovato,2023,22.0,DF,Serie A,6000000.0,14.375754152171002,1751098.0059200912,-4248901.994079908
Mahmoud Dahoud,2021,24.0,MF,Bundesliga,16000000.0,16.27908997720388,11746782.039587233,-4253217.960412767
Emil Audero,2022,24.0,GK,Serie A,6000000.0,14.372354893172,1745155.672353452,-4254844.327646548
Lucas TorrÃ³,2023,28.0,MF,La Liga,8000000.0,15.135307307873031,3742659.603840626,-4257340.396159374
Naouirou Ahamada,2025,22.0,MF,Premier League,6000000.0,14.365775666212132,1733711.5784520153,-4266288.421547985
Joan GarcÃ­a,2025,23.0,GK,La Liga,10000000.0,15.560894337308213,5728098.379861185,-4271901.620138815
Aritz Elustondo,2020,25.0,DF,La Liga,8000000.0,15.131327870211289,3727795.5142530827,-4272204.485746917
Cristiano Piccini,2020,26.0,DF,La Liga,6000000.0,14.362247219149374,1727605.045022378,-4272394.954977622
FÃ©lix LemarÃ©chal,2024,20.0,MF,Ligue 1,5000000.0,13.496900196419753,727157.8231563045,-4272842.176843695
Rasmus Kristensen,2024,26.0,DF,Serie A,10000000.0,15.55951119722829,5720181.092647947,-4279818.907352053
Christian KouamÃ©,2021,22.0,FW,Serie A,8500000.0,15.25296284957086,4209955.401096523,-4290044.598903477
Erick Pulgar,2021,26.0,MF,Serie A,9000000.0,15.36468859811362,4707598.134404139,-4292401.865595861
Zion Suzuki,2025,21.0,GK,Serie A,8000000.0,15.125649364203328,3706687.1879498665,-4293312.812050134
Jonas Hector,2021,30.0,MF,Bundesliga,5000000.0,13.458814877598774,699984.4846517616,-4300015.515348239
