player,season_end_year,age,position_group_model,comp,target_market_value,predicted_log_value,expected_market_value_raw,undervaluation_raw
RubÃ©n PÃ©rez,2020,30.0,MF,La Liga,6000000.0,15.583708801689172,5860284.0381289115,-139715.96187108848
MartÃ­n Payero,2024,25.0,MF,Serie A,4500000.0,15.287916888313418,4359712.439646039,-140287.56035396084
Iker Almena,2024,20.0,FW,La Liga,1000000.0,13.663932353400298,859349.6745001824,-140650.3254998176
Alexandre Olliero,2024,28.0,GK,Ligue 1,400000.0,12.46435336591691,258939.44338444778,-141060.55661555222
Darnell Furlong,2021,24.0,DF,Premier League,5000000.0,15.396109281680353,4857862.458774046,-142137.54122595396
Javi GalÃ¡n,2025,29.0,DF,La Liga,4500000.0,15.287479467648833,4357805.82792195,-142194.17207804974
Jens Cajuste,2023,22.0,MF,Ligue 1,6000000.0,15.582998498316412,5856122.93589842,-143877.0641015796
Cyril Ngonge,2024,24.0,FW,Serie A,12000000.0,16.288223460004076,11854562.53683823,-145437.46316177025
Daniel Batz,2025,33.0,GK,Bundesliga,350000.0,12.225254431564405,203872.38768970262,-146127.61231029738
Tyrese Francois,2023,22.0,FW,Premier League,500000.0,12.77560171982979,353485.90501569764,-146514.09498430236
Marco Silvestri,2025,33.0,GK,Serie A,625000.0,13.07724317591993,477940.2882113706,-147059.7117886294
Silvio Proto,2020,36.0,GK,Serie A,300000.0,11.936922778909345,152804.7489323095,-147195.2510676905
Michele Cerofolini,2022,22.0,GK,Serie A,400000.0,12.440297523944816,252784.73810633863,-147215.26189366137
Grischa PrÃ¶mel,2022,26.0,MF,Bundesliga,7500000.0,15.810515079751642,7352235.273064739,-147764.72693526093
Patrick van Aanholt,2020,28.0,DF,Premier League,9500000.0,16.05103363113803,9351371.024970105,-148628.97502989508
Antonio Barreca,2021,25.0,DF,Serie A,2000000.0,14.431116552513618,1850776.8210685677,-149223.1789314323
Antonio Donnarumma,2025,34.0,GK,Serie A,300000.0,11.913495937437002,149266.59853515407,-150733.40146484593
NÃ­colas Andrade,2020,31.0,GK,Serie A,350000.0,12.199539641230949,198696.65787551348,-151303.34212448652
Stanis Idumbo,2024,18.0,MF,La Liga,800000.0,13.382209734799073,648364.4191276679,-151635.5808723321
Alexis Trouillet,2020,18.0,MF,Ligue 1,800000.0,13.382209734799073,648364.4191276679,-151635.5808723321
Adam Aznou,2024,17.0,DF,Bundesliga,900000.0,13.525309469713932,748112.115694526,-151887.884305474
Nikolas Veratschnig,2025,21.0,MF,Bundesliga,800000.0,13.381693003180823,648029.4747610501,-151970.52523894992
Shola Shoretire,2021,16.0,FW,Premier League,3000000.0,14.86209774530518,2847914.1131823533,-152085.88681764668
Alexandre Letellier,2021,29.0,GK,Ligue 1,400000.0,12.419669302775622,247623.6332118741,-152376.3667881259
Deyovaisio Zeefuik,2023,24.0,DF,Serie A,1200000.0,13.861358561824122,1046914.2717825966,-153085.7282174034
Arthur Desmas,2024,30.0,GK,Ligue 1,2500000.0,14.668148874278115,2345826.7303549745,-154173.2696450255
Jean-Charles Castelletto,2023,27.0,DF,Ligue 1,3500000.0,15.023181030062453,3345680.708599092,-154319.29140090803
Richard Stearman,2020,31.0,DF,Premier League,800000.0,13.37775952623417,645485.4685029555,-154514.5314970445
Leon Balogun,2020,31.0,DF,Premier League,800000.0,13.37775952623417,645485.4685029555,-154514.5314970445
Philipp Pentke,2024,39.0,GK,Bundesliga,300000.0,11.886596268809381,145304.8730358623,-154695.1269641377
Leo Skiri ÃstigÃ¥rd,2022,21.0,DF,Serie A,5000000.0,15.3934924413802,4845166.824371177,-154833.17562882323
Daniel Parejo,2022,32.0,MF,La Liga,9000000.0,15.995378367587925,8845135.939455323,-154864.06054467708
Antoine Bernede,2025,25.0,MF,Serie A,3500000.0,15.02287888625176,3344669.9842780293,-155330.0157219707
DarÃ­o Benedetto,2021,30.0,FW,Ligue 1,7000000.0,15.738864901619813,6843875.724419797,-156124.27558020316
Ondrej Duda,2024,29.0,MF,Serie A,4000000.0,15.161831619370213,3843259.3713906393,-156740.62860936066
Cenk Ãzkacar,2024,23.0,DF,La Liga,4000000.0,15.161781896556906,3843068.278423583,-156931.72157641686
Mattia De Sciglio,2023,29.0,DF,Serie A,3000000.0,14.859654080786889,2840963.2603043565,-159036.73969564354
Michael Verrips,2020,22.0,GK,Premier League,800000.0,13.369209435030617,639990.02706755,-160009.97293245
Arnaud Kalimuendo,2020,17.0,FW,Ligue 1,1000000.0,13.640968567310088,839840.5879910968,-160159.41200890322
Francesco Acerbi,2024,36.0,DF,Serie A,3500000.0,15.021352027824147,3339567.0419247313,-160432.95807526866
Yehvann Diouf,2022,21.0,GK,Ligue 1,500000.0,12.73324167569694,338824.8968075077,-161175.10319249227
Tom Heaton,2023,36.0,GK,Premier League,500000.0,12.732657518000343,338627.02685133694,-161372.97314866306
Tim Krul,2024,36.0,GK,Premier League,500000.0,12.732657518000343,338627.02685133694,-161372.97314866306
Johann Lepenant,2025,21.0,MF,Ligue 1,7000000.0,15.738063415861225,6838392.652287274,-161607.34771272633
Tim Oermann,2024,20.0,DF,Bundesliga,4000000.0,15.160466261868326,3838015.5276861563,-161984.47231384367
Adrien Tameze,2021,26.0,MF,Serie A,6000000.0,15.579707599661466,5836882.701709314,-163117.29829068575
Alexis Claude-Maurice,2023,24.0,FW,Ligue 1,4500000.0,15.282641090788076,4336772.041927013,-163227.95807298739
Matthieu Dreyer,2020,30.0,GK,Ligue 1,400000.0,12.373417377769726,236431.34486618757,-163568.65513381243
Jannik Huth,2025,30.0,GK,Bundesliga,400000.0,12.373417377769726,236431.34486618757,-163568.65513381243
Leopold Zingerle,2025,30.0,GK,Bundesliga,400000.0,12.373417377769726,236431.34486618757,-163568.65513381243
Leopold Zingerle,2024,30.0,GK,Bundesliga,400000.0,12.373417377769726,236431.34486618757,-163568.65513381243
Senad LuliÄ,2021,34.0,DF,Serie A,1000000.0,13.635782551120368,835496.4300918271,-164503.56990817294
Joshua Quarshie,2024,19.0,MF,Bundesliga,800000.0,13.36202923907818,635411.2241083869,-164588.7758916131
CristÃ³bal Montiel,2020,19.0,MF,Serie A,800000.0,13.36202923907818,635411.2241083869,-164588.7758916131
Aimar Sher,2023,19.0,MF,Serie A,800000.0,13.36202923907818,635411.2241083869,-164588.7758916131
Petar Brlek,2021,26.0,MF,Serie A,700000.0,13.190222316048946,535106.1659731664,-164893.83402683365
Nampalys Mendy,2025,32.0,MF,Ligue 1,2250000.0,14.548514976127297,2081323.392314905,-168676.60768509493
Matteo Politano,2024,30.0,FW,Serie A,13000000.0,16.36732885187719,12830411.045727752,-169588.95427224785
Kasim Nuhu,2024,28.0,DF,Bundesliga,700000.0,13.180054881207534,529693.0640428631,-170306.9359571369
Nicola Bagnolini,2022,17.0,GK,Serie A,200000.0,10.297397489141334,29654.33999262455,-170345.66000737544
BeÃ±at Etxebarria,2020,32.0,MF,La Liga,2400000.0,14.617022714658264,2228907.840869097,-171092.15913090296
Michael Frey,2023,28.0,FW,Bundesliga,2000000.0,14.41873369979192,1828000.2225589259,-171999.77744107414
Ivan Ordets,2025,32.0,DF,Bundesliga,1800000.0,14.302719361990292,1627765.4580863263,-172234.54191367375
Filip Stankovic,2021,18.0,GK,Serie A,500000.0,12.698903645108148,327387.7707618467,-172612.22923815332
Sehrou Guirassy,2020,23.0,FW,Ligue 1,8000000.0,15.872957381309238,7825962.214417526,-174037.78558247443
Michael Esser,2020,31.0,GK,Bundesliga,400000.0,12.325597590899227,225391.27123670184,-174608.72876329816
Tobias Sippel,2020,31.0,GK,Bundesliga,400000.0,12.325597590899227,225391.27123670184,-174608.72876329816
Noah Loosli,2025,27.0,DF,Bundesliga,600000.0,12.958910605611472,424602.3022799734,-175397.6977200266
Ron-Robert Zieler,2021,31.0,GK,Bundesliga,1000000.0,13.622476302470378,824452.73158561,-175547.26841439004
Florentino LuÃ­s,2022,21.0,MF,La Liga,5000000.0,15.388859515091687,4822771.437132407,-177228.56286759302
Leonardo Spinazzola,2024,31.0,DF,Serie A,4000000.0,15.156363157145947,3822300.0072081555,-177699.99279184453
Juan Sanabria,2021,20.0,MF,La Liga,800000.0,13.340757905750749,622037.8973824994,-177962.10261750058
Cheikh Niasse,2021,20.0,MF,Ligue 1,800000.0,13.340757905750749,622037.8973824994,-177962.10261750058
Fabricio,2021,32.0,GK,Premier League,600000.0,12.945886731586839,419108.17741551925,-180891.82258448075
Antonio Mirante,2022,38.0,GK,Serie A,300000.0,11.687723828933652,119099.60426613298,-180900.39573386702
Tanner Tessmann,2025,22.0,MF,Ligue 1,6000000.0,15.576588071542373,5818702.750052268,-181297.2499477323
Ashley Young,2020,34.0,DF,Serie A,3000000.0,14.851531989084723,2817982.1417711065,-182017.85822889348
CJ Egan-Riley,2024,21.0,DF,Premier League,1500000.0,14.09159953164852,1317964.1230234457,-182035.87697655428
Edu ExpÃ³sito,2025,27.0,MF,La Liga,1750000.0,14.265223660697455,1567861.3055483808,-182138.69445161917
CÃ©sar TÃ¡rrega,2024,22.0,DF,La Liga,1500000.0,14.091216721894254,1317459.6896757337,-182540.31032426632
Nikola MaksimoviÄ,2022,29.0,DF,Serie A,2500000.0,14.655920336534052,2317315.3688348923,-182684.6311651077
MathÃ­as SuÃ¡rez,2020,23.0,DF,Ligue 1,1000000.0,13.612977718081973,816658.6631505218,-183341.3368494782
Xabier Etxeita,2020,31.0,DF,La Liga,1400000.0,14.01155081626856,1216574.881630488,-183425.11836951203
Oscar LinnÃ©r,2021,23.0,GK,Bundesliga,500000.0,12.664255753654249,316238.70136954857,-183761.29863045143
Marco Silvestri,2024,33.0,GK,Serie A,1000000.0,13.612422990511247,816205.7651485901,-183794.2348514099
Sebastiano Luperto,2025,27.0,DF,Serie A,3500000.0,15.014051402536579,3315274.8888775026,-184725.11112249736
Giovanni Crociata,2023,24.0,MF,Serie A,750000.0,13.244764196375685,565102.509710104,-184897.49028989603
Dylan Bronn,2022,26.0,DF,Ligue 1,4000000.0,15.154184795068845,3813982.7139738468,-186017.28602615325
Alberto Perea,2023,31.0,MF,La Liga,1000000.0,13.60915641200049,813543.9116129497,-186456.08838705032
Paul Akouokou,2024,26.0,MF,La Liga,1500000.0,14.088046090580526,1313289.122717398,-186710.877282602
John Stones,2021,26.0,DF,Premier League,30000000.0,17.210455047649372,29812997.500069495,-187002.4999305047
Ambroise Oyongo,2021,29.0,DF,Ligue 1,2200000.0,14.51441755108268,2011551.864344226,-188448.13565577404
Finn Dahmen,2021,22.0,GK,Bundesliga,2000000.0,14.409336868311415,1810903.2575793653,-189096.74242063472
Patrik Carlgren,2025,32.0,GK,Ligue 1,800000.0,13.321185859363599,609981.6904062004,-190018.30959379964
Angelo Stiller,2022,20.0,MF,Bundesliga,7000000.0,15.733767666033291,6809079.629715177,-190920.37028482277
Carlo,2023,21.0,MF,La Liga,800000.0,13.318395734816786,608282.1348170086,-191717.86518299137
Christos Kourfalidis,2024,21.0,MF,Serie A,800000.0,13.318395734816786,608282.1348170086,-191717.86518299137
Valter Birsa,2020,32.0,MF,Serie A,1000000.0,13.602176954078937,807885.5781546289,-192114.42184537114
Brian OlivÃ¡n,2025,30.0,DF,La Liga,2000000.0,14.407432735776672,1807458.3366990264,-192541.6633009736
Jeffrey Schlupp,2021,27.0,MF,Premier League,9000000.0,15.990987598725358,8806384.124984112,-193615.87501588836
Dominique Heintz,2021,26.0,DF,Bundesliga,5000000.0,15.385416488912247,4806195.058202477,-193804.94179752283
Denis Cheryshev,2021,29.0,MF,La Liga,3500000.0,15.011065734408401,3305391.3371646437,-194608.6628353563
Adam Jakubech,2022,24.0,GK,Ligue 1,500000.0,12.627410999835995,304798.9686182101,-195201.0313817899
Aritz Aduriz,2020,38.0,FW,La Liga,800000.0,13.312550495643023,604736.945741649,-195263.05425835098
Giovanni GonzÃ¡lez,2024,29.0,DF,La Liga,3000000.0,14.846648260217025,2804253.4270997643,-195746.57290023565
Massadio HaÃ¯dara,2025,31.0,DF,Ligue 1,1800000.0,14.288112023603773,1604160.9419114448,-195839.05808855523
Pietro Ceccaroni,2023,26.0,DF,Serie A,1600000.0,14.154496877829388,1403523.144681778,-196476.85531822196
Kenedy,2025,28.0,MF,La Liga,750000.0,13.222746472933006,552796.192610896,-197203.80738910404
Federico Ravaglia,2023,22.0,GK,Serie A,450000.0,12.440297523944816,252784.73810633863,-197215.26189366137
Wout Faes,2021,22.0,DF,Ligue 1,7000000.0,15.732835721764562,6802736.902040422,-197263.09795957804
Dan Potts,2024,30.0,DF,Premier League,900000.0,13.461498449946237,701865.4690920784,-198134.5309079216
Joseph Nonge,2024,19.0,MF,Serie A,3000000.0,14.845423025469673,2800819.6611495083,-199180.33885049168
JesÃ©,2021,27.0,FW,Ligue 1,1500000.0,14.078195378019956,1300415.7890631105,-199584.21093688952
Dedryck Boyata,2022,30.0,DF,Bundesliga,3500000.0,15.009557495024543,3300409.771903423,-199590.22809657687
JaÃ¯ro Riedewald,2022,24.0,MF,Premier League,5000000.0,15.384173476305955,4800224.607355392,-199775.3926446084
Josip Brekalo,2021,22.0,FW,Bundesliga,12000000.0,16.28362467592205,11800171.121791957,-199828.87820804305
Nikita Contini Baranovsky,2025,28.0,GK,Serie A,400000.0,12.205118244253828,199808.21080393926,-200191.78919606074
Juanmi Latasa,2024,23.0,FW,La Liga,2800000.0,14.770593084554507,2598884.051191415,-201115.94880858483
Rob Elliot,2020,33.0,GK,Premier League,600000.0,12.894931220987125,398287.23113274144,-201712.76886725856
NicolÃ¡s Schiappacasse,2021,21.0,MF,Serie A,800000.0,13.300681588664702,597601.7943028337,-202398.20569716627
Dennis Hadzikadunic,2023,24.0,DF,La Liga,3000000.0,14.844086444122937,2797078.6371466415,-202921.3628533585
DarÃ­o Poveda,2021,23.0,FW,La Liga,400000.0,12.187934623751532,196404.0964200723,-203595.9035799277
Alberto Paleari,2021,27.0,GK,Serie A,1000000.0,13.587135195043142,795824.4803865696,-204175.51961343037
JoÃ£o VirgÃ­nia,2025,24.0,GK,Premier League,800000.0,13.297087789258715,595457.9842546363,-204542.01574536366
Christian Walton,2021,24.0,GK,Premier League,800000.0,13.297087789258715,595457.9842546363,-204542.01574536366
JoÃ£o VirgÃ­nia,2024,24.0,GK,Premier League,800000.0,13.297087789258715,595457.9842546363,-204542.01574536366
Malang Sarr,2025,25.0,DF,Ligue 1,3000000.0,14.843226484431431,2794674.295371445,-205325.7046285551
Elliot Anderson,2022,18.0,MF,Premier League,1500000.0,14.073587528284854,1294437.4481322546,-205562.55186774535
Marc Navarro,2020,24.0,DF,La Liga,1200000.0,13.809678367765827,994183.784007843,-205816.215992157
Pavao Pervan,2023,34.0,GK,Bundesliga,400000.0,12.172731059100084,193440.62359737683,-206559.37640262317
Aaron Zehnter,2023,17.0,DF,Bundesliga,300000.0,11.42195556488781,91303.51930707178,-208696.48069292822
Morro,2022,20.0,GK,La Liga,600000.0,12.876926892308546,391180.48696290684,-208819.51303709316
Antonio Donnarumma,2020,29.0,GK,Serie A,400000.0,12.16043418111254,191076.46125320482,-208923.53874679518
Daniele Rugani,2022,27.0,DF,Serie A,3500000.0,15.006521789146417,3290405.8876306433,-209594.11236935668
Abdul Mumin,2025,26.0,DF,La Liga,4500000.0,15.271842568186786,4290193.243939681,-209806.75606031902
David Ospina,2022,32.0,GK,Serie A,5000000.0,15.381978232624178,4789698.500331899,-210301.49966810085
Davide Bettella,2024,24.0,MF,Serie A,1000000.0,13.578163621812854,788716.605894497,-211283.394105503
Maarten Stekelenburg,2020,36.0,GK,Premier League,550000.0,12.732657518000343,338627.02685133694,-211372.97314866306
Jan Bednarek,2020,23.0,DF,Premier League,15000000.0,16.509337290324904,14788157.103586147,-211842.8964138534
Claudio Gomes,2023,22.0,MF,Premier League,1400000.0,13.986320519762069,1186264.2918762485,-213735.70812375145
Ètefan Radu,2023,35.0,FW,Serie A,300000.0,11.35350576131308,85262.84283953777,-214737.15716046223
Giangiacomo Magnani,2024,28.0,DF,Serie A,3000000.0,14.839814457720669,2785155.037831432,-214844.9621685678
Luca Mazzitelli,2020,23.0,MF,Serie A,2500000.0,14.641310276759032,2283705.358147883,-216294.64185211714
CaoimhÃ­n Kelleher,2020,20.0,GK,Premier League,900000.0,13.435059633344094,683552.1087815025,-216447.89121849753
Issiaga Sylla,2020,25.0,DF,Ligue 1,2800000.0,14.764632002883943,2583437.968567893,-216562.0314321071
DeAndre Yedlin,2021,27.0,DF,Premier League,5000000.0,15.380511930353421,4782680.499590949,-217319.50040905084
Martin Agirregabiria,2020,23.0,DF,La Liga,4800000.0,15.337697210507125,4582233.001894922,-217766.998105078
Dennis Appiah,2022,29.0,DF,Ligue 1,2000000.0,14.393363331828477,1782206.5167432623,-217793.4832567377
Benjamin Uphoff,2021,26.0,GK,Bundesliga,500000.0,12.549017906605664,281817.32553102274,-218182.67446897726
CÃ©dric Brunner,2021,26.0,DF,Bundesliga,2800000.0,14.763434098733683,2580345.1091499166,-219654.89085008344
Niklas Hauptmann,2020,23.0,MF,Bundesliga,800000.0,13.270398880129253,579776.0314805693,-220223.96851943072
Luca Belardinelli,2025,23.0,MF,Serie A,800000.0,13.270398880129253,579776.0314805693,-220223.96851943072
Etrit Berisha,2023,33.0,GK,Serie A,400000.0,12.099196481896126,179726.39000685868,-220273.60999314132
Matteo Palma,2024,16.0,DF,Serie A,1000000.0,13.566482043023294,779556.744024706,-220443.25597529404
MÃ¡rton DÃ¡rdai,2022,19.0,DF,Bundesliga,5000000.0,15.37984422346336,4779488.1361008575,-220511.86389914248
Ãscar ValentÃ­n,2024,29.0,MF,La Liga,4000000.0,15.145071823661516,3779383.877983563,-220616.1220164369
Morro,2023,21.0,GK,La Liga,600000.0,12.844785724084112,378807.36543204135,-221192.63456795865
Federico Brancolini,2021,19.0,GK,Serie A,500000.0,12.536721028618121,278373.06022385805,-221626.93977614195
Frederic Guilbert,2025,29.0,DF,Serie A,2750000.0,14.743038802754327,2528251.2273637224,-221748.7726362776
Pierre Lees-Melou,2025,31.0,MF,Ligue 1,8000000.0,15.866825289035315,7778119.523668738,-221880.47633126192
Leonardo Bonucci,2024,37.0,DF,Bundesliga,1000000.0,13.563200980469427,777003.1578310865,-222996.84216891346
Juan Cruz Armada,2024,31.0,DF,La Liga,2200000.0,14.496999516109604,1976817.94268398,-223182.0573160199
Jean-Kevin Duverne,2025,27.0,DF,Ligue 1,3000000.0,14.836616178698579,2776261.561193209,-223738.43880679086
Naouirou Ahamada,2022,19.0,MF,Bundesliga,1500000.0,14.05636934983617,1272340.3576811303,-227659.6423188697
Loris Benito,2021,28.0,DF,Ligue 1,3000000.0,14.83498779774948,2771744.426934698,-228255.57306530187
Sebastian Rudy,2021,30.0,DF,Bundesliga,3000000.0,14.834777679514623,2771162.0938596576,-228837.90614034235
Julian Pollersbeck,2023,27.0,GK,Ligue 1,500000.0,12.50746956719359,270348.15445018513,-229651.84554981487
Alessandro Sorrentino,2023,20.0,GK,Serie A,500000.0,12.506147722258293,269991.03087260865,-230008.96912739135
VÃ­ctor Camarasa,2020,25.0,MF,La Liga,4000000.0,15.142574056111085,3769955.632759016,-230044.367240984
RonaÃ«l Pierre-Gabriel,2024,25.0,DF,Ligue 1,3500000.0,14.999775528310359,3268282.652971754,-231717.34702824615
Arnau Tenas,2025,23.0,GK,Ligue 1,4000000.0,15.141560393143177,3766136.1035144934,-233863.89648550656
Ciprian TÄtÄruÈanu,2021,34.0,GK,Serie A,600000.0,12.807020848860688,364768.4717777167,-235231.5282222833
KÃ©vin Gameiro,2020,32.0,FW,La Liga,6500000.0,15.650026593691578,6262101.777941626,-237898.22205837443
Danny Drinkwater,2020,29.0,MF,Premier League,4800000.0,15.333181694664054,4561588.497035332,-238411.50296466798
Riccardo Pagano,2023,17.0,MF,Serie A,900000.0,13.401299392913431,660860.3857026346,-239139.61429736542
David Zurutuza,2020,33.0,MF,La Liga,1600000.0,14.123578223125815,1360792.0641044807,-239207.93589551933
Ander Iturraspe,2020,30.0,MF,La Liga,2000000.0,14.380641062993547,1759676.414489928,-240323.58551007207
Dario Maresic,2020,19.0,DF,Ligue 1,2700000.0,14.715503017666482,2459583.5650869617,-240416.43491303828
Roger MartÃ­,2021,29.0,FW,La Liga,10000000.0,16.09373032563393,9759290.130051743,-240709.86994825676
Benjamin Uphoff,2023,28.0,GK,Bundesliga,500000.0,12.46435336591691,258939.44338444778,-241060.55661555222
Frederik Winther,2024,23.0,DF,Bundesliga,800000.0,13.23346445384776,558752.9274328238,-241247.0725671762
Dimitri LavalÃ©e,2021,23.0,DF,Bundesliga,800000.0,13.23346445384776,558752.9274328238,-241247.0725671762
Ricardo Pereira,2025,30.0,DF,Premier League,7000000.0,15.726318764176895,6758547.892996565,-241452.10700343456
Elie Youan,2021,21.0,FW,Ligue 1,1000000.0,13.53681258302596,756767.4317349163,-243232.5682650837
Pablo Martinez,2020,30.0,DF,Ligue 1,2500000.0,14.62926114340057,2256353.78795668,-243646.21204331983
Allan Nyom,2022,33.0,DF,La Liga,1000000.0,13.53579578137807,755998.339419887,-244001.66058011295
TomÃ¡Å¡ Koubek,2024,31.0,GK,Bundesliga,800000.0,13.228484251037694,555977.1372894134,-244022.86271058663
AarÃ³n MartÃ­n,2021,23.0,DF,La Liga,4500000.0,15.263738040119678,4255563.761630223,-244436.23836977687
Yanis Zouaoui,2025,30.0,DF,Ligue 1,600000.0,12.781148879061105,355452.20180262084,-244547.79819737916
Robin Olsen,2023,32.0,GK,Premier League,1500000.0,14.042508064828139,1254825.739482492,-245174.26051750802
Nicolas Haas,2022,25.0,MF,Serie A,3000000.0,14.828684372444144,2754327.8862700122,-245672.11372998776
Ãscar Gil,2023,25.0,DF,La Liga,3000000.0,14.828650922517163,2754235.755710773,-245764.24428922683
Marvin Senaya,2023,21.0,DF,Ligue 1,900000.0,13.391135819541518,654177.6900798068,-245822.30992019316
Farid El Melali,2025,27.0,FW,Ligue 1,2500000.0,14.62811778145188,2253775.4320273045,-246224.56797269545
Bilal Brahimi,2024,24.0,FW,Ligue 1,3000000.0,14.828458464571874,2753705.731969206,-246294.26803079387
Morro,2024,23.0,GK,La Liga,600000.0,12.775799802041421,353555.931418889,-246444.06858111097
Mark Travers,2025,25.0,GK,Premier League,4000000.0,15.138058401224542,3752970.188732605,-247029.81126739504
Warmed Omari,2023,22.0,DF,Ligue 1,9000000.0,15.984849451786939,8752494.798590785,-247505.2014092151
Andrey Lunyov,2023,30.0,GK,Bundesliga,1200000.0,13.765175234277988,950909.5082166672,-249090.49178333278
Thomas Meunier,2024,32.0,DF,Bundesliga,2500000.0,14.62680005436645,2250807.525653083,-249192.47434691712
JesÃºs Vallejo,2022,24.0,DF,La Liga,3000000.0,14.827234331387094,2750336.8905534227,-249663.10944657726
Leonardo Capezzi,2021,25.0,MF,Serie A,800000.0,13.218038675015583,550199.8514588019,-249800.1485411981
Martin DÃºbravka,2021,31.0,GK,Premier League,5000000.0,15.37366056771781,4750024.6106772255,-249975.38932277448
Tommaso Augello,2025,29.0,DF,Serie A,1800000.0,14.252528343276886,1548082.609962451,-251917.39003754896
Yannik Keitel,2022,21.0,MF,Bundesliga,4000000.0,15.136740913753822,3748028.9519369993,-251971.04806300066
Daniel Parejo,2023,33.0,MF,La Liga,6000000.0,15.564271292185586,5747474.6109154755,-252525.38908452448
Theocharis Tsingaras,2023,21.0,MF,Ligue 1,1200000.0,13.761298858086466,947230.556469578,-252769.44353042205
Moritz-Broni Kwarteng,2025,26.0,MF,Bundesliga,1200000.0,13.761049527171116,946994.4117988615,-253005.58820113854
Ibrahim Amadou,2021,27.0,MF,Ligue 1,5000000.0,15.372556389213637,4744782.629077935,-255217.37092206534
Finley Stevens,2025,21.0,DF,Bundesliga,600000.0,12.750314131673857,344659.1478034364,-255340.85219656362
Hugo Sotelo,2025,20.0,MF,La Liga,5000000.0,15.372212476786542,4743151.119588294,-256848.88041170593
Shon Weissman,2021,24.0,FW,La Liga,6000000.0,15.563453019667907,5742773.533220685,-257226.4667793149
Hans Hateboer,2024,30.0,DF,Serie A,3500000.0,14.9918241850032,3242398.451084306,-257601.548915694
Malcolm Ebiowei,2024,20.0,MF,Premier League,1500000.0,14.032135699236532,1241877.4858838294,-258122.51411617058
Gennaro Borrelli,2024,24.0,FW,Serie A,1400000.0,13.947482981672373,1141075.8521650068,-258924.1478349932
David JuncÃ ,2021,26.0,DF,La Liga,700000.0,12.994047773376714,439786.86884458025,-260213.13115541975
Roman BÃ¼rki,2022,30.0,GK,Bundesliga,1500000.0,14.029864946960323,1239060.6868220335,-260939.3131779665
Ron-Thorben Hoffmann,2021,21.0,GK,Bundesliga,600000.0,12.73324167569694,338824.8968075077,-261175.10319249227
Lee Grant,2020,36.0,GK,Premier League,600000.0,12.732657518000343,338627.02685133694,-261372.97314866306
Florian MÃ¼ller,2020,21.0,GK,Bundesliga,4000000.0,15.13406933613801,3738029.162568377,-261970.83743162313
Samuel Di Carmine,2020,30.0,FW,Serie A,1500000.0,14.028490531320912,1237358.870830624,-262641.1291693761
Gianluca Gaetano,2020,19.0,MF,Serie A,900000.0,13.36202923907818,635411.2241083869,-264588.7758916131
Monchu,2020,19.0,MF,La Liga,900000.0,13.36202923907818,635411.2241083869,-264588.7758916131
Nikita Contini Baranovsky,2021,24.0,GK,Serie A,500000.0,12.368175878172913,235195.3269493955,-264804.6730506045
Sergio Asenjo,2023,33.0,GK,La Liga,1000000.0,13.507619566815517,734994.4346502781,-265005.56534972193
Luis SuÃ¡rez,2022,34.0,FW,La Liga,8000000.0,15.861200467627985,7734491.798945072,-265508.2010549279
Christian Eriksen,2024,32.0,MF,Premier League,8000000.0,15.861198444624776,7734476.15205715,-265523.8479428496
Niklas Dorsch,2024,26.0,MF,Bundesliga,4000000.0,15.13308573182952,3734354.227632415,-265645.772367585
Oriol Romeu,2020,27.0,MF,Premier League,8000000.0,15.86108227995639,7733577.73126703,-266422.26873296965
Xavier Chavalerin,2021,29.0,MF,Ligue 1,4000000.0,15.13233823393145,3731563.8479804965,-268436.1520195035
Unai GarcÃ­a,2023,30.0,DF,La Liga,2500000.0,14.617262397354285,2229442.1357773263,-270557.8642226737
Ambroise Oyongo,2022,30.0,DF,Ligue 1,1800000.0,14.24034886256282,1529342.1119212124,-270657.8880787876
Nicola Leali,2025,31.0,GK,Serie A,800000.0,13.179049157015104,529160.6057060651,-270839.3942939349
Jacopo Seghetti,2025,19.0,GK,Serie A,1000000.0,13.498762179371901,728513.0417939825,-271486.9582060175
Jean-Charles Castelletto,2022,26.0,DF,Ligue 1,5000000.0,15.369053536826074,4728191.427643595,-271808.57235640474
Jed Steer,2021,27.0,GK,Premier League,800000.0,13.17714635661631,528154.6741387055,-271845.3258612945
Jaime Mata,2022,32.0,FW,La Liga,3000000.0,14.81871110707027,2726994.7601797134,-273005.23982028663
Davide Biraschi,2020,25.0,DF,Serie A,3500000.0,14.986972342608361,3226704.94196887,-273295.0580311301
Aleksandar Trajkovski,2020,26.0,MF,La Liga,1200000.0,13.737914626979224,925337.251528697,-274662.748471303
Matthieu Udol,2024,28.0,DF,Ligue 1,2500000.0,14.615224115115257,2224902.5295018563,-275097.4704981437
Massadio HaÃ¯dara,2024,31.0,DF,Ligue 1,2000000.0,14.359668563879012,1723155.883481577,-276844.11651842296
Carlos Neva,2024,27.0,DF,La Liga,2500000.0,14.614033586599609,2222255.2945224564,-277744.70547754364
JosÃ© Arnaiz,2020,24.0,MF,La Liga,2000000.0,14.358738085991085,1721553.269817984,-278446.73018201604
Asier Villalibre,2023,24.0,FW,La Liga,2500000.0,14.613587957522169,2221265.2131210086,-278734.7868789914
Tom Bischof,2022,16.0,MF,Bundesliga,1000000.0,13.488109862401252,720793.8658499757,-279206.13415002427
